TABLE NO.  1
 TVAL        DV          DV2         IPRED       IPRED2
  1.0000E+00  2.7052E+01  2.2719E+01  3.0060E+01  3.4893E+01
  2.0000E+00  3.7220E+01  6.0214E+01  3.0060E+01  3.4893E+01
  3.0000E+00  1.8608E+01  2.7678E+01  3.0060E+01  3.4893E+01
  4.0000E+00  1.1412E+01  3.1367E+01  3.0060E+01  3.4893E+01
  5.0000E+00  3.4324E+01  4.1546E+01  3.0060E+01  3.4893E+01
  6.0000E+00  2.3096E+01  3.3706E+01  3.0060E+01  3.4893E+01
  7.0000E+00  2.2313E+01  2.7540E+01  3.0060E+01  3.4893E+01
  8.0000E+00  2.6517E+01  3.8714E+01  3.0060E+01  3.4893E+01
  9.0000E+00  3.2840E+01  3.6652E+01  3.0060E+01  3.4893E+01
  1.0000E+01  8.0432E+00  2.1547E+01  3.0060E+01  3.4893E+01
  1.1000E+01 -7.0993E+00  2.5011E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.7927E+01  4.4572E+01  3.0060E+01  3.4893E+01
  1.3000E+01  4.6768E+01  4.2482E+01  3.0060E+01  3.4893E+01
  1.4000E+01  1.7221E+01  2.3848E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.5924E+01  4.0717E+01  3.0060E+01  3.4893E+01
  1.6000E+01  1.9252E+01  2.1033E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.4182E+01  3.2974E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.5096E+01  4.1987E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.0492E+01  3.5613E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.9539E+01  3.9022E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.9538E+01  8.1573E+01  3.0060E+01  3.4893E+01
  1.0000E+01  1.3506E+01  2.3213E+01  3.0060E+01  3.4893E+01
  1.1000E+01  4.3033E+01  4.4663E+01  3.0060E+01  3.4893E+01
  1.2000E+01  5.0624E+01  6.3869E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.7117E+00  1.2173E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.8616E+01  3.4594E+01  3.0060E+01  3.4893E+01
  1.5000E+01  1.4471E+01  2.4952E+01  3.0060E+01  3.4893E+01
  1.6000E+01  4.4634E+00 -1.0503E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.3152E+01  2.8256E+01  3.0060E+01  3.4893E+01
  1.8000E+01  1.9729E+01  2.4187E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.1550E+01  4.6372E+01  3.0060E+01  3.4893E+01
  2.0000E+01  7.7534E+01  7.9349E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.6426E+01  5.4247E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.4342E+01  3.7748E+01  3.0060E+01  3.4893E+01
  1.1000E+01  4.8776E+01  4.0813E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.2755E+01  4.5714E+01  3.0060E+01  3.4893E+01
  1.3000E+01  4.1069E+01  2.6762E+01  3.0060E+01  3.4893E+01
  1.4000E+01  8.0427E-01  6.2300E+00  3.0060E+01  3.4893E+01
  1.5000E+01  1.9679E+01  3.1292E+01  3.0060E+01  3.4893E+01
  1.6000E+01  2.8209E+01  1.9031E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.6620E+01  3.6292E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.1612E+01  1.7495E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.0340E+01  3.8043E+01  3.0060E+01  3.4893E+01
  2.0000E+01  2.4262E+00  2.0445E+01  3.0060E+01  3.4893E+01
  2.1000E+01  2.5178E+01  2.9359E+01  3.0060E+01  3.4893E+01
  1.0000E+01  2.5470E+01  1.9051E+01  3.0060E+01  3.4893E+01
  1.1000E+01  3.9616E+01  4.8668E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.3646E+01  4.7610E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.3727E+01  3.6286E+01  3.0060E+01  3.4893E+01
  1.4000E+01  1.5419E+01 -3.6099E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.9383E+01  2.4944E+01  3.0060E+01  3.4893E+01
  1.6000E+01  1.7052E+01  1.9677E+01  3.0060E+01  3.4893E+01
  1.7000E+01  1.7688E+01  2.6377E+01  3.0060E+01  3.4893E+01
  1.8000E+01  5.0773E+01  5.0616E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.5499E+01  2.8650E+01  3.0060E+01  3.4893E+01
  2.0000E+01  4.3347E+01  5.9189E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.6440E+01  4.2423E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.0088E+01  3.5616E+01  3.0060E+01  3.4893E+01
  1.1000E+01  4.0790E+00 -1.7886E+01  3.0060E+01  3.4893E+01
  1.2000E+01  1.9985E+01  2.4744E+01  3.0060E+01  3.4893E+01
  1.3000E+01  2.6586E+01  3.5747E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.6782E+01  4.7150E+01  3.0060E+01  3.4893E+01
  1.5000E+01 -1.3892E+01  8.7137E+00  3.0060E+01  3.4893E+01
  1.6000E+01  4.2222E+01  3.9345E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.7090E+01  1.9582E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.3682E+01  4.1418E+01  3.0060E+01  3.4893E+01
  1.9000E+01  5.0715E+01  3.2213E+01  3.0060E+01  3.4893E+01
  2.0000E+01  5.1319E+01  7.5155E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.5009E+01  4.3081E+01  3.0060E+01  3.4893E+01
  1.0000E+01  2.3097E+01  2.5532E+01  3.0060E+01  3.4893E+01
  1.1000E+01  5.4065E+01  3.6030E+01  3.0060E+01  3.4893E+01
  1.2000E+01  1.5910E+01  2.3972E+01  3.0060E+01  3.4893E+01
  1.3000E+01  2.0993E+01  3.1647E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.2632E+01  4.0151E+01  3.0060E+01  3.4893E+01
  1.5000E+01  1.2571E+01  3.1921E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.1239E+01  3.5562E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.1486E+01  3.0898E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.3327E+01  6.8945E+00  3.0060E+01  3.4893E+01
  1.9000E+01  2.9106E+01  4.9574E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.2840E+01  3.9235E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.1701E+01  3.2202E+01  3.0060E+01  3.4893E+01
  1.0000E+00  2.8576E+01  4.4669E+01  3.0060E+01  3.4893E+01
  2.0000E+00  3.9956E+01  4.8701E+01  3.0060E+01  3.4893E+01
  3.0000E+00  2.1566E+01  2.8821E+01  3.0060E+01  3.4893E+01
  4.0000E+00  4.6592E+01  5.1091E+01  3.0060E+01  3.4893E+01
  5.0000E+00  3.4941E+01  3.6581E+01  3.0060E+01  3.4893E+01
  6.0000E+00  5.5933E+01  9.9132E+01  3.0060E+01  3.4893E+01
  7.0000E+00  2.9334E+01  3.5658E+01  3.0060E+01  3.4893E+01
  8.0000E+00  3.1550E+01  3.7462E+01  3.0060E+01  3.4893E+01
  9.0000E+00  3.3273E+01  3.3771E+01  3.0060E+01  3.4893E+01
  1.0000E+01  2.8213E+01  3.8336E+01  3.0060E+01  3.4893E+01
  1.1000E+01  2.4506E+01  3.3743E+01  3.0060E+01  3.4893E+01
  1.2000E+01  2.5399E+01  2.7987E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.0192E+01  2.6206E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.7336E+01  3.9834E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.3478E+01  3.3131E+01  3.0060E+01  3.4893E+01
  1.6000E+01  2.0516E+01  3.0266E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.4432E+01  4.0866E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.8239E+01  3.0674E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.5026E+01  2.2135E+01  3.0060E+01  3.4893E+01
  2.0000E+01  1.6538E+01  2.1090E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.2219E+01  3.2843E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.2132E+01  3.6883E+01  3.0060E+01  3.4893E+01
  1.1000E+01  3.8880E+01  3.1189E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.9484E+01  3.4230E+01  3.0060E+01  3.4893E+01
  1.3000E+01  2.8582E+01  4.8905E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.2257E+01  3.4215E+01  3.0060E+01  3.4893E+01
  1.5000E+01  5.4461E+01  4.6703E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.3350E+01  5.1982E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.7372E+01  3.1678E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.2837E+01  3.5227E+01  3.0060E+01  3.4893E+01
  1.9000E+01  1.2195E+01  1.4690E+01  3.0060E+01  3.4893E+01
  2.0000E+01  2.4264E+01  3.6990E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.0698E+01  3.2545E+01  3.0060E+01  3.4893E+01
  1.0000E+01  1.9832E+01  1.8674E+01  3.0060E+01  3.4893E+01
  1.1000E+01  3.8166E+01  4.1216E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.3619E+01  5.4510E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.8840E+01  3.1400E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.9043E+01  2.2270E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.7874E+01  4.7772E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.8353E+01  5.4032E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.9739E+01  2.9136E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.7581E+01  3.1257E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.1610E+01  4.2992E+01  3.0060E+01  3.4893E+01
  2.0000E+01  2.8069E+01  5.0176E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.3441E+01  4.2837E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.0242E+01  3.5341E+01  3.0060E+01  3.4893E+01
  1.1000E+01  3.4597E+01  3.2995E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.0572E+01  4.8584E+01  3.0060E+01  3.4893E+01
  1.3000E+01  4.3686E+01  5.9181E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.6990E+01  3.5899E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.7545E+01  2.3723E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.0985E+01  3.7416E+01  3.0060E+01  3.4893E+01
 TVAL        DV          DV2         IPRED       IPRED2
  1.7000E+01  2.5140E+01  2.0479E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.3992E+01  5.0093E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.3399E+01  1.5182E+01  3.0060E+01  3.4893E+01
  2.0000E+01  4.8659E+00  2.7682E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.2866E+01  5.1820E+01  3.0060E+01  3.4893E+01
  1.0000E+01  1.1723E+01  2.7146E+01  3.0060E+01  3.4893E+01
  1.1000E+01  2.4207E+01  2.8726E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.3162E+01  2.9551E+01  3.0060E+01  3.4893E+01
  1.3000E+01  5.1448E+01  8.8078E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.8750E+01  3.7254E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.6621E+01  3.4657E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.2927E+01  2.7824E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.0891E+01  3.4393E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.4272E+01  4.3948E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.5904E+01  4.1528E+01  3.0060E+01  3.4893E+01
  2.0000E+01  1.1094E+01  1.6856E+01  3.0060E+01  3.4893E+01
  2.1000E+01  1.7739E+01  2.6820E+01  3.0060E+01  3.4893E+01
  1.0000E+01 -6.6053E-01  2.7048E+01  3.0060E+01  3.4893E+01
  1.1000E+01  1.5646E+01  4.3575E+01  3.0060E+01  3.4893E+01
  1.2000E+01 -5.4761E+01  8.2924E+00  3.0060E+01  3.4893E+01
  1.3000E+01  3.4031E+01  4.7290E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.1823E+01  2.5578E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.3664E+01  4.4525E+01  3.0060E+01  3.4893E+01
  1.6000E+01  2.2537E+01  3.6335E+01  3.0060E+01  3.4893E+01
  1.7000E+01  1.6709E+01  2.6262E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.3607E+01  2.9190E+01  3.0060E+01  3.4893E+01
  1.9000E+01 -1.1425E+01  3.6711E+00  3.0060E+01  3.4893E+01
  2.0000E+01  5.7083E+00  2.0906E+01  3.0060E+01  3.4893E+01
  2.1000E+01  2.6011E+01  3.6451E+01  3.0060E+01  3.4893E+01
  1.0000E+00  3.2173E+01  4.1336E+01  3.0060E+01  3.4893E+01
  2.0000E+00  3.1397E+01  3.8962E+01  3.0060E+01  3.4893E+01
  3.0000E+00  4.0231E+01  4.0131E+01  3.0060E+01  3.4893E+01
  4.0000E+00  2.8937E+01  3.5751E+01  3.0060E+01  3.4893E+01
  5.0000E+00  5.1528E+01  5.2994E+01  3.0060E+01  3.4893E+01
  6.0000E+00  2.6727E+01  5.0606E+01  3.0060E+01  3.4893E+01
  7.0000E+00  5.2904E+01  4.1572E+01  3.0060E+01  3.4893E+01
  8.0000E+00  2.3092E+01  3.3445E+01  3.0060E+01  3.4893E+01
  9.0000E+00  2.8392E+01  2.7789E+01  3.0060E+01  3.4893E+01
  1.0000E+01  2.3074E+01  2.9790E+01  3.0060E+01  3.4893E+01
  1.1000E+01  1.5582E+01  7.8192E+00  3.0060E+01  3.4893E+01
  1.2000E+01  3.0095E+01  3.0124E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.4225E+01  4.1191E+01  3.0060E+01  3.4893E+01
  1.4000E+01  4.9149E+01  7.2860E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.5585E+01  5.0064E+01  3.0060E+01  3.4893E+01
  1.6000E+01  2.1435E+01  4.1537E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.4630E+01  3.6564E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.0177E+01  2.7916E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.7242E+01  4.7171E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.5312E+01  4.1651E+01  3.0060E+01  3.4893E+01
  2.1000E+01  2.0760E+01  1.8450E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.0768E+01  2.7031E+01  3.0060E+01  3.4893E+01
  1.1000E+01  1.9879E+01  2.2315E+01  3.0060E+01  3.4893E+01
  1.2000E+01  2.6135E+01  2.5645E+01  3.0060E+01  3.4893E+01
  1.3000E+01  5.9041E+01  6.5749E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.1293E+01  3.3448E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.4100E+01  2.2902E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.5121E+01  3.9077E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.6710E+01  2.6748E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.9479E+01  2.7203E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.5106E+01  3.2262E+01  3.0060E+01  3.4893E+01
  2.0000E+01  2.7096E+01  4.2800E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.0944E+01  3.7297E+01  3.0060E+01  3.4893E+01
  1.0000E+01  1.2578E+01  9.2001E+00  3.0060E+01  3.4893E+01
  1.1000E+01  3.0242E+01  4.5199E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.1479E+01  4.3997E+01  3.0060E+01  3.4893E+01
  1.3000E+01  2.9924E+01  3.2805E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.6107E+01  3.4079E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.4679E+01  4.1891E+01  3.0060E+01  3.4893E+01
  1.6000E+01  6.2044E+01  7.6517E+01  3.0060E+01  3.4893E+01
  1.7000E+01  1.3477E+01 -8.4355E+00  3.0060E+01  3.4893E+01
  1.8000E+01  2.6445E+01  2.7287E+01  3.0060E+01  3.4893E+01
  1.9000E+01  4.4139E+01  3.8116E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.3623E+01  4.5631E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.0156E+01  4.7746E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.5617E+01  4.1135E+01  3.0060E+01  3.4893E+01
  1.1000E+01  2.3046E+01  3.7935E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.0822E+01  3.3561E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.7596E+01  4.7045E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.2152E+01  2.4289E+01  3.0060E+01  3.4893E+01
  1.5000E+01  5.2037E+00 -9.6185E-02  3.0060E+01  3.4893E+01
  1.6000E+01  2.6089E+01  1.7377E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.2530E+01  4.0205E+01  3.0060E+01  3.4893E+01
  1.8000E+01  1.4290E+01  2.3798E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.8404E+01  3.9993E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.4669E+01  3.2100E+01  3.0060E+01  3.4893E+01
  2.1000E+01  3.4479E+01  5.9115E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.7928E+01  3.6586E+01  3.0060E+01  3.4893E+01
  1.1000E+01  1.9125E+01  2.6845E+01  3.0060E+01  3.4893E+01
  1.2000E+01  2.7274E+01  4.2951E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.7336E+01  5.6445E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.0033E+01  2.7473E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.0953E+01  2.5935E+01  3.0060E+01  3.4893E+01
  1.6000E+01  3.1156E+01  3.2647E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.8528E+01  3.6992E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.1170E+01  3.0129E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.4339E+01  4.1079E+01  3.0060E+01  3.4893E+01
  2.0000E+01  4.5307E+01  4.7560E+01  3.0060E+01  3.4893E+01
  2.1000E+01  2.5605E+01  3.1916E+01  3.0060E+01  3.4893E+01
  1.0000E+01  4.6925E+01  4.9048E+01  3.0060E+01  3.4893E+01
  1.1000E+01  4.7816E+01  5.0738E+01  3.0060E+01  3.4893E+01
  1.2000E+01  7.2147E+01  7.9414E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.1101E+01  2.6711E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.6688E+01  3.8699E+01  3.0060E+01  3.4893E+01
  1.5000E+01  1.4868E+01  2.4069E+01  3.0060E+01  3.4893E+01
  1.6000E+01  4.7466E+01  5.3973E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.7481E+01  2.7219E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.2444E+01  3.7640E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.9135E+01  3.5437E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.4742E+01  3.2742E+01  3.0060E+01  3.4893E+01
  2.1000E+01  2.1789E+01  2.4372E+01  3.0060E+01  3.4893E+01
  1.0000E+00  1.4572E+01  3.1340E+01  3.0060E+01  3.4893E+01
  2.0000E+00  3.0892E+01  3.3043E+01  3.0060E+01  3.4893E+01
  3.0000E+00  2.1915E+01  1.6075E+01  3.0060E+01  3.4893E+01
  4.0000E+00  4.7305E+00  3.0054E+01  3.0060E+01  3.4893E+01
  5.0000E+00  2.0816E+01  3.6098E+01  3.0060E+01  3.4893E+01
  6.0000E+00  3.9892E+01  4.0495E+01  3.0060E+01  3.4893E+01
  7.0000E+00  3.4028E+01  3.3842E+01  3.0060E+01  3.4893E+01
  8.0000E+00  1.9751E+01  2.5507E+01  3.0060E+01  3.4893E+01
  9.0000E+00  2.8632E+01  3.7727E+01  3.0060E+01  3.4893E+01
  1.0000E+01  4.1167E+01  4.0542E+01  3.0060E+01  3.4893E+01
  1.1000E+01  3.6914E+01  3.5672E+01  3.0060E+01  3.4893E+01
  1.2000E+01  2.3920E+01  2.3133E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.2098E+01  3.4628E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.1639E+01  1.6652E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.3751E+01  3.5912E+01  3.0060E+01  3.4893E+01
  1.6000E+01  5.0926E+01  3.6711E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.6286E+01  3.1689E+01  3.0060E+01  3.4893E+01
  1.8000E+01  7.0335E-01 -3.8153E+00  3.0060E+01  3.4893E+01
  1.9000E+01  1.2090E+01  2.5042E+01  3.0060E+01  3.4893E+01
  2.0000E+01  8.2605E+00  2.0824E+01  3.0060E+01  3.4893E+01
  2.1000E+01  2.6484E+01  2.8798E+01  3.0060E+01  3.4893E+01
  1.0000E+01  1.8315E+01  1.8195E+01  3.0060E+01  3.4893E+01
  1.1000E+01  1.8425E+01  2.6831E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.0730E+01  3.3235E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.5673E+01  3.7830E+01  3.0060E+01  3.4893E+01
  1.4000E+01  1.9901E+01  1.8680E+01  3.0060E+01  3.4893E+01
  1.5000E+01  2.9579E+00  1.0041E+01  3.0060E+01  3.4893E+01
  1.6000E+01  4.4108E+01  5.6336E+01  3.0060E+01  3.4893E+01
  1.7000E+01  5.0660E+01  4.2414E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.7751E+01  3.8152E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.0258E+01  2.6963E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.1125E+01  3.9901E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.3719E+01  4.7979E+01  3.0060E+01  3.4893E+01
  1.0000E+01  3.6212E+01  3.1955E+01  3.0060E+01  3.4893E+01
  1.1000E+01  5.2186E+01  5.7342E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.2002E+01  4.4395E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.9068E+01  3.8784E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.6380E+01  4.3709E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.8731E+01  4.7467E+01  3.0060E+01  3.4893E+01
  1.6000E+01  6.3933E+01  5.4349E+01  3.0060E+01  3.4893E+01
  1.7000E+01  2.9528E+01  3.6910E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.9732E+01  2.9317E+01  3.0060E+01  3.4893E+01
  1.9000E+01  1.4371E+01  2.5079E+01  3.0060E+01  3.4893E+01
  2.0000E+01  2.9657E+01  1.7432E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.5844E+01  3.9814E+01  3.0060E+01  3.4893E+01
  1.0000E+01  2.5239E+01  3.7433E+01  3.0060E+01  3.4893E+01
  1.1000E+01  4.1341E+01  4.3952E+01  3.0060E+01  3.4893E+01
  1.2000E+01  3.9410E+01  4.3576E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.6980E+01  4.6503E+01  3.0060E+01  3.4893E+01
  1.4000E+01  4.5835E+01  4.3354E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.8688E+01  3.7023E+01  3.0060E+01  3.4893E+01
  1.6000E+01  2.5150E+01  3.6700E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.7093E+01  4.5192E+01  3.0060E+01  3.4893E+01
  1.8000E+01  3.6987E+01  2.5682E+01  3.0060E+01  3.4893E+01
  1.9000E+01  1.4737E+01  3.1446E+01  3.0060E+01  3.4893E+01
  2.0000E+01  4.3493E+01  6.5363E+01  3.0060E+01  3.4893E+01
  2.1000E+01  1.8310E+01  2.2055E+01  3.0060E+01  3.4893E+01
  1.0000E+01  1.6712E+01  3.1689E+01  3.0060E+01  3.4893E+01
  1.1000E+01  2.7092E+01  3.8558E+01  3.0060E+01  3.4893E+01
  1.2000E+01  2.5967E+01  1.2789E+01  3.0060E+01  3.4893E+01
  1.3000E+01  3.8829E+01  4.5129E+01  3.0060E+01  3.4893E+01
  1.4000E+01  2.0142E+01  1.6645E+00  3.0060E+01  3.4893E+01
  1.5000E+01  2.9584E+01  3.7835E+01  3.0060E+01  3.4893E+01
  1.6000E+01  5.6698E+01  5.1721E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.8428E+01  3.2486E+01  3.0060E+01  3.4893E+01
  1.8000E+01  2.8403E+01  1.9748E+01  3.0060E+01  3.4893E+01
  1.9000E+01  2.2754E+01  1.8744E+01  3.0060E+01  3.4893E+01
  2.0000E+01  2.8866E+01  2.8970E+01  3.0060E+01  3.4893E+01
  2.1000E+01  4.0614E+01  4.5939E+01  3.0060E+01  3.4893E+01
  1.0000E+01  4.2393E+01  4.3608E+01  3.0060E+01  3.4893E+01
  1.1000E+01  2.9295E+01  2.9124E+01  3.0060E+01  3.4893E+01
  1.2000E+01  4.9051E+01  6.3115E+01  3.0060E+01  3.4893E+01
  1.3000E+01  2.4227E+01  3.0595E+01  3.0060E+01  3.4893E+01
  1.4000E+01  3.2583E+01  2.3701E+01  3.0060E+01  3.4893E+01
  1.5000E+01  9.9445E+00  9.7465E-01  3.0060E+01  3.4893E+01
  1.6000E+01  2.9720E+01  3.7778E+01  3.0060E+01  3.4893E+01
  1.7000E+01  3.0903E+01  2.8844E+01  3.0060E+01  3.4893E+01
  1.8000E+01  1.4866E+01  2.2028E+01  3.0060E+01  3.4893E+01
  1.9000E+01  3.2913E+01  4.2808E+01  3.0060E+01  3.4893E+01
  2.0000E+01  3.0719E+01  2.9882E+01  3.0060E+01  3.4893E+01
  2.1000E+01  1.4910E+01  2.2111E+01  3.0060E+01  3.4893E+01
  1.0000E+00  2.6193E+01  2.5792E+01  3.0060E+01  3.4893E+01
  2.0000E+00  2.8669E+01  3.4935E+01  3.0060E+01  3.4893E+01
  3.0000E+00  2.7866E+01  4.2793E+01  3.0060E+01  3.4893E+01
  4.0000E+00  3.7674E+01  4.1671E+01  3.0060E+01  3.4893E+01
  5.0000E+00  4.3085E+01  4.5196E+01  3.0060E+01  3.4893E+01
  6.0000E+00  2.1183E+01  3.2394E+01  3.0060E+01  3.4893E+01
  7.0000E+00  1.8907E+01  1.9588E+01  3.0060E+01  3.4893E+01
  8.0000E+00  3.0980E+01  4.7349E+01  3.0060E+01  3.4893E+01
  9.0000E+00  2.4212E+01  2.4083E+01  3.0060E+01  3.4893E+01
  1.0000E+01  2.8503E+01  3.0213E+01  3.0060E+01  3.4893E+01
  1.1000E+01  2.7971E+01  2.6486E+01  3.0060E+01  3.4893E+01
  1.2000E+01  9.3849E+00  2.0135E+01  3.0060E+01  3.4893E+01
  1.3000E+01  5.8386E+01  5.1695E+01  3.0060E+01  3.4893E+01
  1.4000E+01  4.4736E+01  5.2631E+01  3.0060E+01  3.4893E+01
  1.5000E+01  3.2698E+01  4.1350E+01  3.0060E+01  3.4893E+01
