TABLE NO.  1
 TVAL        DV          DV2         IPRED       IPRED2
  1.6000E+01  7.0046E+01  7.6071E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.0344E+01  2.3608E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.2484E+01  3.2516E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.8596E+01  2.7484E+00  3.0041E+01  3.5217E+01
  2.0000E+01  1.7875E+01  1.8857E+01  3.0041E+01  3.5217E+01
  2.1000E+01  1.6900E+01  2.7716E+01  3.0041E+01  3.5217E+01
  1.0000E+00  3.6678E+01  4.7611E+01  3.0041E+01  3.5217E+01
  2.0000E+00  4.3673E+01  2.7774E+01  3.0041E+01  3.5217E+01
  3.0000E+00  3.3455E+01  3.1642E+01  3.0041E+01  3.5217E+01
  4.0000E+00  3.4211E+01  4.7219E+01  3.0041E+01  3.5217E+01
  5.0000E+00  4.4706E+01  5.6694E+00  3.0041E+01  3.5217E+01
  6.0000E+00  4.2714E+01  5.5935E+01  3.0041E+01  3.5217E+01
  7.0000E+00  2.1424E+01  2.8039E+01  3.0041E+01  3.5217E+01
  8.0000E+00  3.3107E+01  8.1331E-01  3.0041E+01  3.5217E+01
  9.0000E+00  2.8836E+01  4.7172E+01  3.0041E+01  3.5217E+01
  1.0000E+01  4.0781E+01  4.1805E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.8424E+01  4.1923E+01  3.0041E+01  3.5217E+01
  1.2000E+01  4.5253E+01  3.8607E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.3182E+01  3.0191E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.3478E+01  3.8247E+01  3.0041E+01  3.5217E+01
  1.5000E+01  2.4150E+01  4.2841E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.7568E+01  3.8948E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.1076E+01  2.3789E+01  3.0041E+01  3.5217E+01
  1.8000E+01  2.3207E+01  4.5774E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.7240E+01  3.7530E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.3622E+01  4.0204E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.9184E+01  5.4031E+01  3.0041E+01  3.5217E+01
  1.0000E+01  4.0421E+01  4.4248E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.5203E+01  4.1131E+01  3.0041E+01  3.5217E+01
  1.2000E+01  2.7658E+01  3.4394E+01  3.0041E+01  3.5217E+01
  1.3000E+01  3.7240E+01  3.2861E+01  3.0041E+01  3.5217E+01
  1.4000E+01  4.2255E+01  4.6939E+01  3.0041E+01  3.5217E+01
  1.5000E+01  3.5909E+01  4.2213E+01  3.0041E+01  3.5217E+01
  1.6000E+01  1.6449E+01  1.4829E+01  3.0041E+01  3.5217E+01
  1.7000E+01  3.3408E+01  2.8576E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.3957E+01  3.8455E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.8997E+01  3.3818E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.0713E+01  3.8137E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.9802E+01  4.8808E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.5873E+01  1.2617E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.3826E+01  2.6577E+01  3.0041E+01  3.5217E+01
  1.2000E+01  2.1746E+01  1.9209E+01  3.0041E+01  3.5217E+01
  1.3000E+01 -2.7413E+01 -1.5221E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.9734E+01  4.2380E+01  3.0041E+01  3.5217E+01
  1.5000E+01  3.9743E+01  4.1331E+01  3.0041E+01  3.5217E+01
  1.6000E+01  2.0967E+01  2.0545E+01  3.0041E+01  3.5217E+01
  1.7000E+01  1.2195E+01  1.8452E+01  3.0041E+01  3.5217E+01
  1.8000E+01  2.5361E+01  2.5105E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.6375E+01  5.1903E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.4548E+01  3.6646E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.3893E+01  3.1942E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.1364E+01  3.7514E+01  3.0041E+01  3.5217E+01
  1.1000E+01  2.8559E+01  4.1505E+01  3.0041E+01  3.5217E+01
  1.2000E+01  1.0689E+01  2.5519E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.2188E+01  8.9812E+00  3.0041E+01  3.5217E+01
  1.4000E+01  3.6107E+01  2.8596E+01  3.0041E+01  3.5217E+01
  1.5000E+01  4.4053E+01  4.5926E+01  3.0041E+01  3.5217E+01
  1.6000E+01  1.9456E+01  2.4560E+01  3.0041E+01  3.5217E+01
  1.7000E+01  4.0042E+01  5.7370E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.5077E+01  3.7691E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.7639E+01  2.3414E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.5393E+01  4.7631E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.4373E+01  2.1995E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.3168E+01  3.4152E+01  3.0041E+01  3.5217E+01
  1.1000E+01  8.4083E+01  8.3575E+01  3.0041E+01  3.5217E+01
  1.2000E+01  4.4311E+01  3.6948E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.4430E+01  3.8837E+00  3.0041E+01  3.5217E+01
  1.4000E+01  1.5311E+01  2.1548E+01  3.0041E+01  3.5217E+01
  1.5000E+01  3.5133E+01  3.3304E+01  3.0041E+01  3.5217E+01
  1.6000E+01  2.7336E+01  2.8026E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.1739E+01  3.8296E+01  3.0041E+01  3.5217E+01
  1.8000E+01  2.7552E+01  4.2322E+01  3.0041E+01  3.5217E+01
  1.9000E+01  9.8213E+00  7.5426E+00  3.0041E+01  3.5217E+01
  2.0000E+01  2.8065E+01  3.1107E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.8260E+01  4.0537E+01  3.0041E+01  3.5217E+01
  1.0000E+01  5.0975E+01  7.7971E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.0581E+01  3.9342E+01  3.0041E+01  3.5217E+01
  1.2000E+01  2.4639E+01  2.3582E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.7815E+01  2.8290E+01  3.0041E+01  3.5217E+01
  1.4000E+01  2.9116E+01  3.8650E+01  3.0041E+01  3.5217E+01
  1.5000E+01  4.2172E+01  3.8163E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.1510E+01  2.9582E+01  3.0041E+01  3.5217E+01
  1.7000E+01 -1.4006E+00  1.5564E+01  3.0041E+01  3.5217E+01
  1.8000E+01  6.1393E+01  6.8616E+01  3.0041E+01  3.5217E+01
  1.9000E+01  5.3884E+01  4.3671E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.3486E+01  5.2107E+01  3.0041E+01  3.5217E+01
  2.1000E+01  1.8459E+01  2.9563E+01  3.0041E+01  3.5217E+01
  1.0000E+00  2.7287E+01  3.5345E+01  3.0041E+01  3.5217E+01
  2.0000E+00  4.6121E+01  4.7769E+01  3.0041E+01  3.5217E+01
  3.0000E+00  3.7964E+01  3.7978E+01  3.0041E+01  3.5217E+01
  4.0000E+00  3.3217E+01  6.0041E+01  3.0041E+01  3.5217E+01
  5.0000E+00  2.9402E+01  3.0423E+01  3.0041E+01  3.5217E+01
  6.0000E+00  3.6503E+01  3.7147E+01  3.0041E+01  3.5217E+01
  7.0000E+00  1.7257E+01  2.1611E+01  3.0041E+01  3.5217E+01
  8.0000E+00  2.7074E+01  3.6822E+01  3.0041E+01  3.5217E+01
  9.0000E+00  3.3358E+01  3.9413E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.7790E+01  3.4705E+01  3.0041E+01  3.5217E+01
  1.1000E+01  2.0247E+01  1.8072E+01  3.0041E+01  3.5217E+01
  1.2000E+01  4.3109E+01  4.1539E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.9725E+01  4.0480E+01  3.0041E+01  3.5217E+01
  1.4000E+01  8.0056E+00  2.1393E+01  3.0041E+01  3.5217E+01
  1.5000E+01  2.9222E+01  3.5330E+01  3.0041E+01  3.5217E+01
  1.6000E+01  2.8011E+01  2.3046E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.3466E+01  3.4204E+01  3.0041E+01  3.5217E+01
  1.8000E+01  8.1049E+01  8.0640E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.6837E+01  2.7002E+01  3.0041E+01  3.5217E+01
  2.0000E+01  2.7510E+01  3.1429E+01  3.0041E+01  3.5217E+01
  2.1000E+01  1.2070E+01  2.2274E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.1671E+01  3.8697E+01  3.0041E+01  3.5217E+01
  1.1000E+01  1.3069E+01  1.7434E+01  3.0041E+01  3.5217E+01
  1.2000E+01  2.9920E+01  4.4691E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.7973E+01  3.8155E+01  3.0041E+01  3.5217E+01
  1.4000E+01  2.4157E+01  4.1988E+01  3.0041E+01  3.5217E+01
  1.5000E+01  1.8037E+01  1.4762E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.6739E+01  7.4259E+01  3.0041E+01  3.5217E+01
  1.7000E+01  3.6737E+01  4.2491E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.4149E+01  2.9719E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.3140E+01  3.4478E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.0380E+01  2.6153E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.8750E+01  3.0348E+01  3.0041E+01  3.5217E+01
  1.0000E+01  4.3373E+01  6.1985E+00  3.0041E+01  3.5217E+01
  1.1000E+01  3.1919E+01  3.6344E+01  3.0041E+01  3.5217E+01
  1.2000E+01  2.0967E+01  2.7992E+01  3.0041E+01  3.5217E+01
  1.3000E+01  3.9046E+01  4.0996E+01  3.0041E+01  3.5217E+01
  1.4000E+01  2.5336E+01  3.2404E+01  3.0041E+01  3.5217E+01
  1.5000E+01  1.7822E+01  2.0218E+01  3.0041E+01  3.5217E+01
  1.6000E+01  1.4833E+01  1.8809E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.1144E+01  3.2065E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.1971E+01  6.1188E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.3080E+01  4.2919E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.2921E+01  3.8478E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.9672E+01  2.0611E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.4713E+01  3.9149E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.1432E+01  1.3494E+01  3.0041E+01  3.5217E+01
  1.2000E+01  6.4729E+01  5.4024E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.6712E+01  2.5312E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.3566E+01  2.4245E+00  3.0041E+01  3.5217E+01
  1.5000E+01  3.8391E+01  3.8054E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.6406E+01  1.4361E+01  3.0041E+01  3.5217E+01
  1.7000E+01  4.8835E+01  3.4505E+01  3.0041E+01  3.5217E+01
  1.8000E+01  4.1487E+01  3.6691E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.8122E+01  3.0115E+01  3.0041E+01  3.5217E+01
  2.0000E+01  4.7707E+01  6.8987E+01  3.0041E+01  3.5217E+01
  2.1000E+01  4.1184E+01  4.9135E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.1175E+01  3.5485E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.0875E+01  2.1798E+01  3.0041E+01  3.5217E+01
  1.2000E+01  9.4890E-01  1.6435E+00  3.0041E+01  3.5217E+01
  1.3000E+01  2.9514E+01  2.9245E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.0861E+01  2.9749E+01  3.0041E+01  3.5217E+01
  1.5000E+01  2.5588E+01  5.0784E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.5059E+01  3.2228E+01  3.0041E+01  3.5217E+01
  1.7000E+01  4.3614E+01  5.8127E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.2945E+01  3.2014E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.5946E+01  3.2721E+01  3.0041E+01  3.5217E+01
  2.0000E+01  1.2128E+01  1.7261E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.0618E+01  2.4445E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.9757E+01  3.3906E+01  3.0041E+01  3.5217E+01
  1.1000E+01  1.2512E+01  5.1767E+00  3.0041E+01  3.5217E+01
  1.2000E+01  3.8092E+01  3.9975E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.4232E+01  2.3752E+01  3.0041E+01  3.5217E+01
  1.4000E+01  2.2489E+01  2.7338E+01  3.0041E+01  3.5217E+01
  1.5000E+01  3.3787E+01  4.2944E+01  3.0041E+01  3.5217E+01
  1.6000E+01  2.3343E+01  3.4842E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.6024E+01  3.9461E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.6406E+01  1.6280E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.3014E+01  4.0068E+01  3.0041E+01  3.5217E+01
  2.0000E+01  2.6194E+01  2.6531E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.2333E+01  3.4698E+01  3.0041E+01  3.5217E+01
  1.0000E+00  2.0082E+01  3.2795E+01  3.0041E+01  3.5217E+01
  2.0000E+00  5.9259E+01  4.8297E+01  3.0041E+01  3.5217E+01
  3.0000E+00  3.0890E+01  3.5255E+01  3.0041E+01  3.5217E+01
  4.0000E+00  3.0163E+01  4.3067E+01  3.0041E+01  3.5217E+01
  5.0000E+00  3.9536E+01  4.8746E+01  3.0041E+01  3.5217E+01
  6.0000E+00  3.6554E+01  2.6290E+01  3.0041E+01  3.5217E+01
  7.0000E+00  2.4083E+01  2.8676E+01  3.0041E+01  3.5217E+01
  8.0000E+00  4.2724E+01  5.0022E+01  3.0041E+01  3.5217E+01
  9.0000E+00  2.5375E+01  2.4425E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.4829E+01  2.1520E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.5254E+01  1.2441E+02  3.0041E+01  3.5217E+01
  1.2000E+01  3.5666E+01  3.9418E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.5924E+01  5.0654E-01  3.0041E+01  3.5217E+01
  1.4000E+01  4.3817E+01  6.8267E+01  3.0041E+01  3.5217E+01
  1.5000E+01  3.8181E+01  1.1384E+02  3.0041E+01  3.5217E+01
  1.6000E+01  2.4501E+01  1.8496E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.6404E+01  2.6230E+01  3.0041E+01  3.5217E+01
  1.8000E+01  7.1396E+00  2.4260E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.5276E+01  2.4606E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.1143E+01  2.1516E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.9501E+01  5.8614E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.4094E+01  4.5431E+01  3.0041E+01  3.5217E+01
  1.1000E+01  5.8532E+01  7.9840E+01  3.0041E+01  3.5217E+01
  1.2000E+01  4.0479E+01  4.6018E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.1960E+01  3.9916E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.9483E+01  5.1013E+01  3.0041E+01  3.5217E+01
  1.5000E+01  2.6746E+01  3.5509E+01  3.0041E+01  3.5217E+01
  1.6000E+01  4.9454E+01  5.3162E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.8370E+01  1.8693E+01  3.0041E+01  3.5217E+01
  1.8000E+01  2.9900E+01  3.1751E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.1607E+01  3.6492E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.7559E+01  3.5797E+01  3.0041E+01  3.5217E+01
  2.1000E+01 -9.6858E+01 -8.2282E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.1909E+01  3.4007E+01  3.0041E+01  3.5217E+01
  1.1000E+01  2.2829E+01  3.4413E+01  3.0041E+01  3.5217E+01
  1.2000E+01  3.9697E+01  3.3625E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.1596E+01  1.0759E+01  3.0041E+01  3.5217E+01
  1.4000E+01  5.2876E+00 -7.2142E+00  3.0041E+01  3.5217E+01
  1.5000E+01  2.9760E+01  3.4927E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.4934E+01  3.7281E+01  3.0041E+01  3.5217E+01
  1.7000E+01  4.0926E+01  5.5938E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.6558E+01  1.9781E+01  3.0041E+01  3.5217E+01
  1.9000E+01  7.0949E+01  7.5645E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.5169E+01  3.5451E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.1277E+01  2.4160E+01  3.0041E+01  3.5217E+01
  1.0000E+01  8.2451E+01  8.9592E+01  3.0041E+01  3.5217E+01
  1.1000E+01  4.3800E+01  3.6808E+01  3.0041E+01  3.5217E+01
  1.2000E+01  4.2565E+01  4.6183E+01  3.0041E+01  3.5217E+01
  1.3000E+01  1.4290E+01  2.6049E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.4285E+01  5.0405E+01  3.0041E+01  3.5217E+01
  1.5000E+01  4.5837E+01  4.9782E+01  3.0041E+01  3.5217E+01
  1.6000E+01  2.1898E+01  5.8021E+00  3.0041E+01  3.5217E+01
  1.7000E+01  4.2236E+01  5.7579E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.4968E+01  1.0019E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.9549E+01  3.8421E+01  3.0041E+01  3.5217E+01
  2.0000E+01  1.9973E+01  2.4799E+01  3.0041E+01  3.5217E+01
  2.1000E+01  1.6027E+01  2.8457E+01  3.0041E+01  3.5217E+01
  1.0000E+01  5.2593E+01  5.6253E+01  3.0041E+01  3.5217E+01
  1.1000E+01  6.5135E+01  6.8553E+01  3.0041E+01  3.5217E+01
  1.2000E+01  1.9065E+01  2.9313E+01  3.0041E+01  3.5217E+01
  1.3000E+01  4.5952E+01  4.3689E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.6810E+01  3.9755E+01  3.0041E+01  3.5217E+01
  1.5000E+01  4.4274E+01  5.1135E+01  3.0041E+01  3.5217E+01
  1.6000E+01  7.0242E+00 -2.8356E+00  3.0041E+01  3.5217E+01
  1.7000E+01  2.6573E+01  3.9002E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.6318E+01  4.2069E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.5133E+01  3.5695E+01  3.0041E+01  3.5217E+01
  2.0000E+01  1.7967E+01  2.2097E+01  3.0041E+01  3.5217E+01
  2.1000E+01  9.7282E+00  1.2856E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.9360E+01  2.8387E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.8090E+01  2.5338E+01  3.0041E+01  3.5217E+01
  1.2000E+01  6.5379E+00  1.6230E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.4402E+01  3.3014E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.2052E+01  3.4839E+01  3.0041E+01  3.5217E+01
  1.5000E+01  3.0846E+01  4.0641E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.9275E+01  4.7324E+01  3.0041E+01  3.5217E+01
  1.7000E+01  3.6801E+01  4.1706E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.4570E+01  8.3139E+00  3.0041E+01  3.5217E+01
  1.9000E+01  1.9920E+01 -2.8050E-01  3.0041E+01  3.5217E+01
  2.0000E+01  2.9249E+01  3.6286E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.6452E+01  3.5045E+01  3.0041E+01  3.5217E+01
  1.0000E+00  2.6893E+01  2.8845E+01  3.0041E+01  3.5217E+01
  2.0000E+00  3.9118E+01  4.7552E+01  3.0041E+01  3.5217E+01
  3.0000E+00  1.8904E+01  1.8862E+01  3.0041E+01  3.5217E+01
  4.0000E+00  8.8710E+00  2.0551E+01  3.0041E+01  3.5217E+01
  5.0000E+00  3.4037E+01  4.7380E+01  3.0041E+01  3.5217E+01
  6.0000E+00  2.2948E+01  2.5113E+01  3.0041E+01  3.5217E+01
  7.0000E+00  2.2727E+01  3.5115E+01  3.0041E+01  3.5217E+01
  8.0000E+00  2.6356E+01  2.7970E+01  3.0041E+01  3.5217E+01
  9.0000E+00  3.2443E+01  5.0044E+01  3.0041E+01  3.5217E+01
  1.0000E+01  1.0005E+01  2.6246E+01  3.0041E+01  3.5217E+01
  1.1000E+01 -1.6735E+00  2.3516E+01  3.0041E+01  3.5217E+01
  1.2000E+01  3.7622E+01  4.8634E+01  3.0041E+01  3.5217E+01
  1.3000E+01  4.7295E+01  5.6323E+01  3.0041E+01  3.5217E+01
  1.4000E+01  1.9075E+01  3.7286E+01  3.0041E+01  3.5217E+01
  1.5000E+01  2.5629E+01  3.5671E+01  3.0041E+01  3.5217E+01
  1.6000E+01  1.9110E+01  2.3986E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.4741E+01  1.8511E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.4931E+01  4.5583E+01  3.0041E+01  3.5217E+01
  1.9000E+01  1.9489E+01  2.7631E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.9820E+01  4.3686E+01  3.0041E+01  3.5217E+01
  2.1000E+01  5.3592E+01  7.1421E+01  3.0041E+01  3.5217E+01
  1.0000E+01  1.4789E+01  3.0064E+01  3.0041E+01  3.5217E+01
  1.1000E+01  4.2894E+01  4.3816E+01  3.0041E+01  3.5217E+01
  1.2000E+01  5.0650E+01  4.7477E+01  3.0041E+01  3.5217E+01
  1.3000E+01  6.0757E+00  2.1054E+01  3.0041E+01  3.5217E+01
  1.4000E+01  2.8649E+01  2.9037E+01  3.0041E+01  3.5217E+01
  1.5000E+01  1.7446E+01  5.4132E+00  3.0041E+01  3.5217E+01
  1.6000E+01  3.9666E+00  2.2103E+00  3.0041E+01  3.5217E+01
  1.7000E+01  2.3421E+01  3.4910E+01  3.0041E+01  3.5217E+01
  1.8000E+01  1.9720E+01  2.5515E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.1308E+01  5.7373E+01  3.0041E+01  3.5217E+01
  2.0000E+01  7.6660E+01  8.4429E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.6695E+01  5.2119E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.4334E+01  4.1136E+01  3.0041E+01  3.5217E+01
  1.1000E+01  4.8931E+01  4.2532E+01  3.0041E+01  3.5217E+01
  1.2000E+01  3.2848E+01  3.1793E+01  3.0041E+01  3.5217E+01
  1.3000E+01  4.6000E+01  5.7391E+01  3.0041E+01  3.5217E+01
  1.4000E+01  1.1720E+01  5.4496E+01  3.0041E+01  3.5217E+01
  1.5000E+01  1.9278E+01  2.5991E+01  3.0041E+01  3.5217E+01
  1.6000E+01  2.7926E+01  3.7172E+01  3.0041E+01  3.5217E+01
  1.7000E+01  3.6810E+01  4.0475E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.2202E+01  4.1367E+01  3.0041E+01  3.5217E+01
  1.9000E+01  3.0333E+01  2.9630E+01  3.0041E+01  3.5217E+01
  2.0000E+01  1.9742E+00  1.3240E+01  3.0041E+01  3.5217E+01
  2.1000E+01  2.5215E+01  3.3144E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.5302E+01  2.1118E+01  3.0041E+01  3.5217E+01
  1.1000E+01  3.9583E+01  4.8433E+01  3.0041E+01  3.5217E+01
  1.2000E+01  3.3901E+01  4.3039E+01  3.0041E+01  3.5217E+01
  1.3000E+01  3.3751E+01  3.9200E+01  3.0041E+01  3.5217E+01
  1.4000E+01  1.3026E+01  2.3265E+01  3.0041E+01  3.5217E+01
  1.5000E+01  2.9371E+01  4.3103E+01  3.0041E+01  3.5217E+01
  1.6000E+01  1.6990E+01  2.4253E+01  3.0041E+01  3.5217E+01
  1.7000E+01  1.7770E+01  2.6618E+01  3.0041E+01  3.5217E+01
  1.8000E+01  4.8054E+01  6.3864E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.6238E+01  4.6990E+01  3.0041E+01  3.5217E+01
  2.0000E+01  4.3799E+01  4.3018E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.5484E+01  5.3775E+01  3.0041E+01  3.5217E+01
  1.0000E+01  3.0071E+01  1.8874E+01  3.0041E+01  3.5217E+01
  1.1000E+01  1.6856E+00  1.1910E+01  3.0041E+01  3.5217E+01
  1.2000E+01  2.0633E+01  3.3936E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.6538E+01  3.3795E+01  3.0041E+01  3.5217E+01
  1.4000E+01  2.7567E+01  7.0706E+01  3.0041E+01  3.5217E+01
  1.5000E+01 -1.1153E+01 -1.2654E+01  3.0041E+01  3.5217E+01
  1.6000E+01  4.2093E+01  5.3687E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.6600E+01  3.2729E+01  3.0041E+01  3.5217E+01
  1.8000E+01  3.3614E+01  4.3653E+01  3.0041E+01  3.5217E+01
  1.9000E+01  6.3580E+01  7.2559E+01  3.0041E+01  3.5217E+01
  2.0000E+01  5.4961E+01  6.2847E+01  3.0041E+01  3.5217E+01
  2.1000E+01  4.5592E+01  4.9520E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.3276E+01  2.2817E+01  3.0041E+01  3.5217E+01
  1.1000E+01  6.2487E+01  7.4929E+01  3.0041E+01  3.5217E+01
  1.2000E+01  1.5861E+01  2.2119E+01  3.0041E+01  3.5217E+01
  1.3000E+01  2.0630E+01  2.5812E+01  3.0041E+01  3.5217E+01
  1.4000E+01  3.2651E+01  3.6748E+01  3.0041E+01  3.5217E+01
  1.5000E+01  1.6133E+01  4.2542E+01  3.0041E+01  3.5217E+01
  1.6000E+01  3.1111E+01  2.3961E+01  3.0041E+01  3.5217E+01
  1.7000E+01  2.3749E+01  5.2840E+00  3.0041E+01  3.5217E+01
  1.8000E+01  2.1396E+01  2.4007E+01  3.0041E+01  3.5217E+01
  1.9000E+01  2.8837E+01  3.5338E+01  3.0041E+01  3.5217E+01
  2.0000E+01  3.2485E+01  2.4347E+01  3.0041E+01  3.5217E+01
  2.1000E+01  3.1738E+01  3.5497E+01  3.0041E+01  3.5217E+01
  1.0000E+00  2.8369E+01  3.1546E+01  3.0041E+01  3.5217E+01
  2.0000E+00  3.9944E+01  4.7599E+01  3.0041E+01  3.5217E+01
  3.0000E+00  2.3784E+01  8.5630E+00  3.0041E+01  3.5217E+01
  4.0000E+00  4.6479E+01  5.3260E+01  3.0041E+01  3.5217E+01
  5.0000E+00  3.4992E+01  3.8539E+01  3.0041E+01  3.5217E+01
  6.0000E+00  6.7555E+01  7.1189E+01  3.0041E+01  3.5217E+01
  7.0000E+00  2.9336E+01  3.6771E+01  3.0041E+01  3.5217E+01
  8.0000E+00  3.1537E+01  3.9313E+01  3.0041E+01  3.5217E+01
  9.0000E+00  3.2931E+01  5.1042E+01  3.0041E+01  3.5217E+01
  1.0000E+01  2.8158E+01  3.3815E+01  3.0041E+01  3.5217E+01
