TABLE NO.  1
  1.6000E+01  1.0962E+01  2.9929E+01
  1.7000E+01  2.3772E+01  2.9929E+01
  1.8000E+01  3.3517E+01  2.9929E+01
  1.9000E+01  2.3492E+01  2.9929E+01
  2.0000E+01  4.4150E+01  2.9929E+01
  2.1000E+01  3.1398E+01  2.9929E+01
  1.0000E+01  2.1984E+01  2.9929E+01
  1.1000E+01  3.3786E+01  2.9929E+01
  1.2000E+01  9.2665E+01  2.9929E+01
  1.3000E+01  1.7983E+01  2.9929E+01
  1.4000E+01  1.9773E+01  2.9929E+01
  1.5000E+01  4.5343E+01  2.9929E+01
  1.6000E+01  2.2673E+01  2.9929E+01
  1.7000E+01  3.2944E+01  2.9929E+01
  1.8000E+01  1.9785E+01  2.9929E+01
  1.9000E+01  2.8020E+01  2.9929E+01
  2.0000E+01  2.5021E+01  2.9929E+01
  2.1000E+01  2.9562E+01  2.9929E+01
  1.0000E+00  2.0505E+01  2.9929E+01
  2.0000E+00  4.1792E+01  2.9929E+01
  3.0000E+00  3.2787E+01  2.9929E+01
  4.0000E+00  4.3767E+01  2.9929E+01
  5.0000E+00  2.5966E+01  2.9929E+01
  6.0000E+00  2.1561E+01  2.9929E+01
  7.0000E+00  2.9593E+01  2.9929E+01
  8.0000E+00  1.3038E+01  2.9929E+01
  9.0000E+00  3.1883E+01  2.9929E+01
  1.0000E+01  3.7342E+01  2.9929E+01
  1.1000E+01  2.1196E+01  2.9929E+01
  1.2000E+01  2.4737E+01  2.9929E+01
  1.3000E+01  2.6312E+01  2.9929E+01
  1.4000E+01  2.8392E+01  2.9929E+01
  1.5000E+01  3.7802E+01  2.9929E+01
  1.6000E+01  4.5519E+01  2.9929E+01
  1.7000E+01  3.7087E+01  2.9929E+01
  1.8000E+01  3.2992E+01  2.9929E+01
  1.9000E+01  2.7567E+01  2.9929E+01
  2.0000E+01  2.6659E+01  2.9929E+01
  2.1000E+01  4.4293E+01  2.9929E+01
  1.0000E+01  2.5567E+01  2.9929E+01
  1.1000E+01  8.7774E+00  2.9929E+01
  1.2000E+01  2.3931E+01  2.9929E+01
  1.3000E+01  2.6860E+01  2.9929E+01
  1.4000E+01  2.3588E+01  2.9929E+01
  1.5000E+01  3.7839E+01  2.9929E+01
  1.6000E+01 -1.5116E+01  2.9929E+01
  1.7000E+01  2.9383E+01  2.9929E+01
  1.8000E+01  2.1138E+01  2.9929E+01
  1.9000E+01  2.1872E+01  2.9929E+01
  2.0000E+01  3.2775E+01  2.9929E+01
  2.1000E+01  1.7511E+01  2.9929E+01
  1.0000E+01  2.8602E+01  2.9929E+01
  1.1000E+01  3.4157E+01  2.9929E+01
  1.2000E+01  4.3172E+01  2.9929E+01
  1.3000E+01  3.4426E+01  2.9929E+01
  1.4000E+01  5.0249E+01  2.9929E+01
  1.5000E+01  3.0335E+01  2.9929E+01
  1.6000E+01  5.0139E+01  2.9929E+01
  1.7000E+01  3.4271E+01  2.9929E+01
  1.8000E+01  3.0049E+01  2.9929E+01
  1.9000E+01  3.1193E+01  2.9929E+01
  2.0000E+01  2.0371E+01  2.9929E+01
  2.1000E+01 -5.4432E+00  2.9929E+01
  1.0000E+01  1.4615E+01  2.9929E+01
  1.1000E+01  8.7059E-01  2.9929E+01
  1.2000E+01  1.1081E+01  2.9929E+01
  1.3000E+01  1.7605E+01  2.9929E+01
  1.4000E+01  1.6415E+01  2.9929E+01
  1.5000E+01  2.1929E+01  2.9929E+01
  1.6000E+01  3.1882E+01  2.9929E+01
  1.7000E+01  3.0506E+01  2.9929E+01
  1.8000E+01  4.5709E+01  2.9929E+01
  1.9000E+01  2.7702E+01  2.9929E+01
  2.0000E+01  4.5560E+01  2.9929E+01
  2.1000E+01  4.5351E+01  2.9929E+01
  1.0000E+01  2.6240E+01  2.9929E+01
  1.1000E+01  1.3989E+01  2.9929E+01
  1.2000E+01  4.0454E+01  2.9929E+01
  1.3000E+01  1.7821E+01  2.9929E+01
  1.4000E+01  2.7976E+01  2.9929E+01
  1.5000E+01  3.5084E+01  2.9929E+01
  1.6000E+01  2.4880E-01  2.9929E+01
  1.7000E+01  2.5980E+01  2.9929E+01
  1.8000E+01  2.7807E+01  2.9929E+01
  1.9000E+01  2.5464E+01  2.9929E+01
  2.0000E+01 -5.9281E+01  2.9929E+01
  2.1000E+01  2.1900E+01  2.9929E+01
  1.0000E+01  3.6512E+01  2.9929E+01
  1.1000E+01  3.4077E+01  2.9929E+01
  1.2000E+01  9.0228E+00  2.9929E+01
  1.3000E+01  4.9736E+01  2.9929E+01
  1.4000E+01  3.2033E+01  2.9929E+01
  1.5000E+01  2.8969E+01  2.9929E+01
  1.6000E+01  3.6312E+01  2.9929E+01
  1.7000E+01  4.7050E+01  2.9929E+01
  1.8000E+01  3.9363E+01  2.9929E+01
  1.9000E+01  1.4822E+01  2.9929E+01
  2.0000E+01  3.6878E+01  2.9929E+01
  2.1000E+01  2.1371E+01  2.9929E+01
  1.0000E+00  3.2299E+01  2.9929E+01
  2.0000E+00  3.7147E+01  2.9929E+01
  3.0000E+00  4.0369E+01  2.9929E+01
  4.0000E+00  2.9153E+01  2.9929E+01
  5.0000E+00  1.7631E+01  2.9929E+01
  6.0000E+00  1.3322E+01  2.9929E+01
  7.0000E+00  2.5573E+01  2.9929E+01
  8.0000E+00  3.3792E+01  2.9929E+01
  9.0000E+00  1.2811E+01  2.9929E+01
  1.0000E+01  1.8626E+01  2.9929E+01
  1.1000E+01  3.7643E+01  2.9929E+01
  1.2000E+01  2.0087E+01  2.9929E+01
  1.3000E+01  3.5982E+01  2.9929E+01
  1.4000E+01  2.6376E+01  2.9929E+01
  1.5000E+01  2.9462E+01  2.9929E+01
  1.6000E+01  2.6297E+01  2.9929E+01
  1.7000E+01  2.2736E+01  2.9929E+01
  1.8000E+01  3.6305E+01  2.9929E+01
  1.9000E+01  2.8773E+01  2.9929E+01
  2.0000E+01  1.1330E+01  2.9929E+01
  2.1000E+01  2.4580E+01  2.9929E+01
  1.0000E+01  3.5037E+01  2.9929E+01
  1.1000E+01  4.9521E+01  2.9929E+01
  1.2000E+01  2.8045E+01  2.9929E+01
  1.3000E+01  9.1512E+00  2.9929E+01
  1.4000E+01  2.5201E+01  2.9929E+01
  1.5000E+01  2.3290E+01  2.9929E+01
  1.6000E+01  1.5172E+01  2.9929E+01
  1.0000E+00  2.6024E+01  2.9929E+01
  2.0000E+00  2.0043E+01  2.9929E+01
  3.0000E+00  4.7552E+01  2.9929E+01
  4.0000E+00  4.2226E+01  2.9929E+01
  5.0000E+00  2.7027E+01  2.9929E+01
  6.0000E+00  6.5608E+01  2.9929E+01
  7.0000E+00  3.3192E+01  2.9929E+01
  8.0000E+00  2.0352E+01  2.9929E+01
  9.0000E+00  3.8334E+01  2.9929E+01
  1.0000E+01  2.3191E+01  2.9929E+01
  1.1000E+01  3.1438E+01  2.9929E+01
  1.2000E+01  1.7052E+01  2.9929E+01
  1.3000E+01  2.5086E+01  2.9929E+01
  1.4000E+01  4.1025E+01  2.9929E+01
  1.5000E+01  2.3084E+01  2.9929E+01
  1.6000E+01  3.9445E+01  2.9929E+01
  1.7000E+01  4.8305E+01  2.9929E+01
  1.8000E+01  1.4404E+01  2.9929E+01
  1.9000E+01  4.2922E+01  2.9929E+01
  2.0000E+01  3.8880E+01  2.9929E+01
  2.1000E+01  3.2281E+01  2.9929E+01
  1.0000E+01  5.8631E+01  2.9929E+01
  1.1000E+01  3.0077E+01  2.9929E+01
  1.2000E+01  3.2514E+01  2.9929E+01
  1.3000E+01  2.1871E+01  2.9929E+01
  1.4000E+01  3.2113E+01  2.9929E+01
  1.5000E+01  2.6281E+01  2.9929E+01
  1.6000E+01  3.5239E+01  2.9929E+01
  1.7000E+01  2.3137E+00  2.9929E+01
  1.8000E+01  3.1112E+01  2.9929E+01
  1.9000E+01  2.6779E+01  2.9929E+01
  2.0000E+01  3.2201E+01  2.9929E+01
  2.1000E+01  1.2271E+01  2.9929E+01
  1.0000E+01  2.0299E+01  2.9929E+01
  1.1000E+01  2.4593E+01  2.9929E+01
  1.2000E+01  2.5178E+01  2.9929E+01
  1.3000E+01  2.8312E+01  2.9929E+01
  1.4000E+01  3.5122E+01  2.9929E+01
  1.5000E+01  3.1578E+01  2.9929E+01
  1.6000E+01  1.5974E+01  2.9929E+01
  1.7000E+01  3.2429E+01  2.9929E+01
  1.8000E+01  1.6396E+01  2.9929E+01
  1.9000E+01  3.7618E+01  2.9929E+01
  2.0000E+01  4.6103E+01  2.9929E+01
  2.1000E+01  3.2940E+01  2.9929E+01
  1.0000E+01  2.8587E+01  2.9929E+01
  1.1000E+01  1.5287E+01  2.9929E+01
  1.2000E+01  9.0471E+00  2.9929E+01
  1.3000E+01  3.0410E+01  2.9929E+01
  1.4000E+01  4.1672E+01  2.9929E+01
  1.5000E+01  5.0484E+01  2.9929E+01
  1.6000E+01  1.0981E+01  2.9929E+01
  1.7000E+01  1.3284E+01  2.9929E+01
  1.8000E+01  1.4786E+01  2.9929E+01
  1.9000E+01  2.1458E+01  2.9929E+01
  2.0000E+01  2.8868E+01  2.9929E+01
  2.1000E+01  2.8728E+01  2.9929E+01
  1.0000E+01  4.5767E+01  2.9929E+01
  1.1000E+01  4.0100E+01  2.9929E+01
  1.2000E+01  4.3149E+01  2.9929E+01
  1.3000E+01  4.2349E+01  2.9929E+01
  1.4000E+01  6.8123E+00  2.9929E+01
  1.5000E+01  2.1916E+01  2.9929E+01
  1.6000E+01  3.6097E+01  2.9929E+01
  1.7000E+01  1.4894E+01  2.9929E+01
  1.8000E+01  2.3096E+01  2.9929E+01
  1.9000E+01  3.0620E+01  2.9929E+01
  2.0000E+01  2.6228E+01  2.9929E+01
  2.1000E+01  2.2286E+01  2.9929E+01
  1.0000E+01  5.8305E+00  2.9929E+01
  1.1000E+01  2.5133E+01  2.9929E+01
  1.2000E+01  3.7860E+01  2.9929E+01
  1.3000E+01  4.0809E+01  2.9929E+01
  1.4000E+01  2.9890E+01  2.9929E+01
  1.5000E+01  3.8659E+01  2.9929E+01
  1.6000E+01  2.0249E+01  2.9929E+01
  1.7000E+01  3.9235E+01  2.9929E+01
  1.8000E+01  2.6788E+01  2.9929E+01
  1.9000E+01  3.0293E+01  2.9929E+01
  2.0000E+01  1.6677E+01  2.9929E+01
  2.1000E+01  2.9861E+01  2.9929E+01
  1.0000E+00  3.3776E+01  2.9929E+01
  2.0000E+00  5.1509E+01  2.9929E+01
  3.0000E+00  3.2517E+01  2.9929E+01
  4.0000E+00  3.0693E+01  2.9929E+01
  5.0000E+00  3.5211E+01  2.9929E+01
  6.0000E+00  2.8284E+01  2.9929E+01
  7.0000E+00  4.2108E+01  2.9929E+01
  8.0000E+00  3.7675E+01  2.9929E+01
  9.0000E+00  3.6348E+01  2.9929E+01
  1.0000E+01  3.2261E+01  2.9929E+01
  1.1000E+01  5.0941E+01  2.9929E+01
  1.2000E+01  5.1607E+01  2.9929E+01
  1.3000E+01  4.2673E+01  2.9929E+01
  1.4000E+01  2.9729E+01  2.9929E+01
  1.5000E+01  9.8452E+00  2.9929E+01
  1.6000E+01  2.3329E+01  2.9929E+01
  1.7000E+01  2.8531E+01  2.9929E+01
  1.8000E+01  2.9983E+01  2.9929E+01
  1.9000E+01  2.5399E+01  2.9929E+01
  2.0000E+01  1.3114E+01  2.9929E+01
  2.1000E+01  3.3118E+01  2.9929E+01
  1.0000E+01  3.8927E+01  2.9929E+01
  1.1000E+01  2.0135E+01  2.9929E+01
  1.2000E+01  2.1701E+01  2.9929E+01
  1.3000E+01  3.9285E+01  2.9929E+01
  1.4000E+01  2.9293E+01  2.9929E+01
  1.5000E+01  1.5192E+01  2.9929E+01
  1.6000E+01  4.1205E+01  2.9929E+01
  1.7000E+01  2.2291E+01  2.9929E+01
  1.8000E+01  2.5200E+01  2.9929E+01
  1.9000E+01  2.8453E+01  2.9929E+01
  2.0000E+01  3.1877E+01  2.9929E+01
  2.1000E+01  1.7696E+01  2.9929E+01
  1.0000E+01  2.4785E+01  2.9929E+01
  1.1000E+01  3.5008E+01  2.9929E+01
  1.2000E+01  2.3575E+01  2.9929E+01
  1.3000E+01  3.5125E+01  2.9929E+01
  1.4000E+01  6.0497E+00  2.9929E+01
  1.5000E+01  4.1977E+01  2.9929E+01
  1.6000E+01  2.8439E+01  2.9929E+01
  1.7000E+01  3.6303E+01  2.9929E+01
  1.8000E+01  3.8924E+01  2.9929E+01
  1.9000E+01  4.2028E+01  2.9929E+01
  2.0000E+01  9.0526E+01  2.9929E+01
  2.1000E+01  3.9149E+01  2.9929E+01
  1.0000E+01  2.6760E+01  2.9929E+01
  1.1000E+01  1.5044E+01  2.9929E+01
  1.2000E+01  3.2364E+01  2.9929E+01
  1.3000E+01  2.9609E+01  2.9929E+01
  1.4000E+01  5.5807E+01  2.9929E+01
  1.5000E+01  6.8609E+00  2.9929E+01
  1.6000E+01  2.0948E+01  2.9929E+01
  1.7000E+01  1.4797E+01  2.9929E+01
  1.8000E+01  1.3454E+01  2.9929E+01
  1.9000E+01  3.8875E+01  2.9929E+01
  2.0000E+01  3.7596E+01  2.9929E+01
  2.1000E+01  2.3507E+01  2.9929E+01
  1.0000E+01  3.7719E+01  2.9929E+01
  1.1000E+01  2.3188E+01  2.9929E+01
  1.2000E+01  1.3207E+01  2.9929E+01
  1.3000E+01  3.2432E+01  2.9929E+01
  1.4000E+01  1.9743E+01  2.9929E+01
  1.5000E+01  4.8433E+01  2.9929E+01
  1.6000E+01  3.8483E+01  2.9929E+01
  1.7000E+01  1.6008E+01  2.9929E+01
  1.8000E+01  3.8040E+01  2.9929E+01
  1.9000E+01  3.7116E+01  2.9929E+01
  2.0000E+01  9.5029E+00  2.9929E+01
  2.1000E+01  3.6448E+01  2.9929E+01
  1.0000E+01  2.8211E+01  2.9929E+01
  1.1000E+01  1.4591E+01  2.9929E+01
  1.2000E+01  3.1851E+01  2.9929E+01
  1.3000E+01  3.6038E+01  2.9929E+01
  1.4000E+01  9.5530E+00  2.9929E+01
  1.5000E+01  5.5136E+01  2.9929E+01
  1.6000E+01  3.6341E+01  2.9929E+01
  1.7000E+01  1.8180E+01  2.9929E+01
  1.8000E+01  2.6892E+01  2.9929E+01
  1.9000E+01  2.1752E+01  2.9929E+01
  2.0000E+01  3.6466E+01  2.9929E+01
  2.1000E+01  3.1447E+01  2.9929E+01
  1.0000E+00  3.2322E+01  2.9929E+01
  2.0000E+00  2.2214E+01  2.9929E+01
  3.0000E+00  2.5590E+01  2.9929E+01
  4.0000E+00  3.5285E+01  2.9929E+01
  5.0000E+00 -6.8433E+00  2.9929E+01
  6.0000E+00  2.2481E+01  2.9929E+01
  7.0000E+00  2.6932E+01  2.9929E+01
  8.0000E+00  2.0725E+01  2.9929E+01
  9.0000E+00 -6.7628E+00  2.9929E+01
  1.0000E+01  2.9896E+01  2.9929E+01
  1.1000E+01  3.0380E+01  2.9929E+01
  1.2000E+01  2.7834E+01  2.9929E+01
  1.3000E+01  2.3681E+01  2.9929E+01
  1.4000E+01  3.8890E+01  2.9929E+01
  1.5000E+01  3.6990E+01  2.9929E+01
  1.6000E+01  1.1764E+01  2.9929E+01
  1.7000E+01  4.6908E+01  2.9929E+01
  1.8000E+01  1.9175E+01  2.9929E+01
  1.9000E+01  2.0473E+01  2.9929E+01
  2.0000E+01  3.8567E+01  2.9929E+01
  2.1000E+01  3.5336E+01  2.9929E+01
  1.0000E+01  3.9669E+01  2.9929E+01
  1.1000E+01  3.6232E+01  2.9929E+01
  1.2000E+01  2.6406E+01  2.9929E+01
  1.3000E+01  2.5932E+01  2.9929E+01
  1.4000E+01  4.0282E+01  2.9929E+01
  1.5000E+01  2.2909E+01  2.9929E+01
  1.6000E+01  2.5513E+01  2.9929E+01
  1.7000E+01  2.3203E+01  2.9929E+01
  1.8000E+01  2.8156E+01  2.9929E+01
  1.9000E+01  4.9294E+01  2.9929E+01
  2.0000E+01  2.9265E+01  2.9929E+01
  2.1000E+01  1.8608E+01  2.9929E+01
  1.0000E+01  3.2419E+01  2.9929E+01
  1.1000E+01  7.7940E+00  2.9929E+01
  1.2000E+01  2.6416E+01  2.9929E+01
  1.3000E+01  2.8919E+01  2.9929E+01
  1.4000E+01  1.7688E+01  2.9929E+01
  1.5000E+01  2.6605E+01  2.9929E+01
  1.6000E+01  3.7015E+01  2.9929E+01
  1.7000E+01  1.3591E+01  2.9929E+01
  1.8000E+01  4.2169E+01  2.9929E+01
  1.9000E+01  1.9809E+01  2.9929E+01
  2.0000E+01  2.9988E+01  2.9929E+01
  2.1000E+01  4.6274E+01  2.9929E+01
  1.0000E+01  2.1462E+01  2.9929E+01
  1.1000E+01  4.0597E+01  2.9929E+01
  1.2000E+01  3.4233E+01  2.9929E+01
  1.3000E+01  2.2426E+01  2.9929E+01
  1.4000E+01  2.9277E+01  2.9929E+01
  1.5000E+01  2.2118E+01  2.9929E+01
  1.6000E+01  4.6938E+01  2.9929E+01
  1.7000E+01  2.6037E+01  2.9929E+01
  1.8000E+01  2.8986E+01  2.9929E+01
  1.9000E+01  3.4414E+01  2.9929E+01
  2.0000E+01  4.9850E+01  2.9929E+01
  2.1000E+01  3.6347E+01  2.9929E+01
  1.0000E+01  2.9372E+01  2.9929E+01
  1.1000E+01  4.2551E+01  2.9929E+01
  1.2000E+01  3.2509E+01  2.9929E+01
  1.3000E+01  2.5858E+01  2.9929E+01
  1.4000E+01  2.0216E+01  2.9929E+01
  1.5000E+01  3.1241E+01  2.9929E+01
  1.6000E+01  2.9850E+01  2.9929E+01
  1.7000E+01  3.4778E+01  2.9929E+01
  1.8000E+01  3.8233E+01  2.9929E+01
  1.9000E+01  2.6486E+01  2.9929E+01
  2.0000E+01  1.7733E+01  2.9929E+01
  2.1000E+01  3.7009E+01  2.9929E+01
  1.0000E+01  4.6546E+01  2.9929E+01
  1.1000E+01  3.8925E+01  2.9929E+01
  1.2000E+01  2.9057E+01  2.9929E+01
  1.3000E+01  2.7502E+01  2.9929E+01
  1.4000E+01  3.0757E+01  2.9929E+01
  1.5000E+01  2.3790E+01  2.9929E+01
  1.6000E+01  2.2113E+01  2.9929E+01
  1.7000E+01  2.8675E+01  2.9929E+01
  1.8000E+01  2.7899E+01  2.9929E+01
  1.9000E+01  5.2217E+01  2.9929E+01
  2.0000E+01  1.0411E+01  2.9929E+01
  2.1000E+01  3.1763E+01  2.9929E+01
  1.0000E+00  3.0580E+01  2.9929E+01
  2.0000E+00  3.5984E+01  2.9929E+01
  3.0000E+00  2.5420E+01  2.9929E+01
  4.0000E+00  7.4634E+01  2.9929E+01
  5.0000E+00  3.3044E+01  2.9929E+01
  6.0000E+00  2.0093E+01  2.9929E+01
  7.0000E+00  4.6295E+01  2.9929E+01
  8.0000E+00  3.5195E+01  2.9929E+01
  9.0000E+00  3.0760E+01  2.9929E+01
  1.0000E+01  2.9660E+01  2.9929E+01
  1.1000E+01  2.4963E+01  2.9929E+01
  1.2000E+01  2.8234E+01  2.9929E+01
  1.3000E+01  3.2445E+01  2.9929E+01
  1.4000E+01  1.9953E+01  2.9929E+01
  1.5000E+01  4.2233E+01  2.9929E+01
  1.6000E+01  1.6117E+02  2.9929E+01
  1.7000E+01  1.7442E+01  2.9929E+01
  1.8000E+01  2.5113E+01  2.9929E+01
  1.9000E+01  1.7304E+01  2.9929E+01
  2.0000E+01  6.0934E-01  2.9929E+01
  2.1000E+01  4.1038E+01  2.9929E+01
  1.0000E+01  2.9645E+01  2.9929E+01
  1.1000E+01  4.2520E+01  2.9929E+01
  1.2000E+01  6.3176E+00  2.9929E+01
  1.3000E+01  3.2044E+01  2.9929E+01
  1.4000E+01  5.3743E+00  2.9929E+01
  1.5000E+01  1.2210E+01  2.9929E+01
  1.6000E+01  3.4419E+01  2.9929E+01
  1.7000E+01  4.1176E+01  2.9929E+01
  1.8000E+01  2.9539E+01  2.9929E+01
  1.9000E+01  3.1610E+01  2.9929E+01
  2.0000E+01  4.6523E+01  2.9929E+01
  2.1000E+01  3.4988E+01  2.9929E+01
  1.0000E+01  6.5657E+01  2.9929E+01
  1.1000E+01  2.1816E+01  2.9929E+01
  1.2000E+01  1.9308E+01  2.9929E+01
  1.3000E+01  2.2167E+01  2.9929E+01
  1.4000E+01  2.2201E+01  2.9929E+01
  1.5000E+01  2.9426E+01  2.9929E+01
  1.6000E+01  8.4037E+01  2.9929E+01
  1.7000E+01  5.7789E+01  2.9929E+01
  1.8000E+01  3.0477E+01  2.9929E+01
  1.9000E+01  4.6203E+01  2.9929E+01
  2.0000E+01  1.6961E+01  2.9929E+01
  2.1000E+01  2.4573E+01  2.9929E+01
  1.0000E+01  1.0516E+01  2.9929E+01
  1.1000E+01  2.7597E+01  2.9929E+01
  1.2000E+01  3.9097E+01  2.9929E+01
  1.3000E+01  2.6126E+01  2.9929E+01
  1.4000E+01  3.1354E+01  2.9929E+01
  1.5000E+01  6.2227E+01  2.9929E+01
  1.6000E+01  2.3268E+01  2.9929E+01
  1.7000E+01  3.8035E+01  2.9929E+01
  1.8000E+01  3.1916E+01  2.9929E+01
  1.9000E+01  1.1529E+01  2.9929E+01
  2.0000E+01  4.2544E+01  2.9929E+01
  2.1000E+01  1.8828E+01  2.9929E+01
  1.0000E+01  2.1850E+01  2.9929E+01
  1.1000E+01  3.3102E+01  2.9929E+01
  1.2000E+01  5.2050E+01  2.9929E+01
  1.3000E+01  2.8077E+01  2.9929E+01
  1.4000E+01  3.2500E+01  2.9929E+01
  1.5000E+01 -6.7319E+00  2.9929E+01
  1.6000E+01 -1.3981E+01  2.9929E+01
  1.7000E+01  1.9333E+01  2.9929E+01
  1.8000E+01  3.4246E+01  2.9929E+01
  1.9000E+01  3.9969E+01  2.9929E+01
  2.0000E+01  5.0419E+01  2.9929E+01
  2.1000E+01  3.7312E+01  2.9929E+01
  1.0000E+01  1.9307E+01  2.9929E+01
  1.1000E+01  2.1728E+01  2.9929E+01
  1.2000E+01  3.7778E+01  2.9929E+01
  1.3000E+01  4.3158E+01  2.9929E+01
  1.4000E+01  9.7177E+00  2.9929E+01
  1.5000E+01  2.6867E+01  2.9929E+01
  1.6000E+01  9.7688E+00  2.9929E+01
  1.7000E+01  3.7741E+01  2.9929E+01
  1.8000E+01  3.4815E+01  2.9929E+01
  1.9000E+01  1.4673E+01  2.9929E+01
  2.0000E+01  2.8115E+01  2.9929E+01
  2.1000E+01  2.7635E+01  2.9929E+01
  1.0000E+00  1.7933E+01  2.9929E+01
  2.0000E+00  1.1661E+01  2.9929E+01
  3.0000E+00  3.3365E+01  2.9929E+01
  4.0000E+00  2.7192E+01  2.9929E+01
  5.0000E+00  2.4003E+01  2.9929E+01
  6.0000E+00  2.4748E+01  2.9929E+01
  7.0000E+00  3.2733E+01  2.9929E+01
  8.0000E+00  4.4541E+01  2.9929E+01
  9.0000E+00  3.4170E+01  2.9929E+01
  1.0000E+01  3.8792E+01  2.9929E+01
  1.1000E+01  1.2928E+01  2.9929E+01
  1.2000E+01  4.1151E+01  2.9929E+01
  1.3000E+01  3.4823E+01  2.9929E+01
  1.4000E+01  5.0484E+01  2.9929E+01
  1.5000E+01  3.9200E+01  2.9929E+01
  1.6000E+01  3.4842E+01  2.9929E+01
  1.7000E+01  2.5996E+01  2.9929E+01
  1.8000E+01  1.9863E+01  2.9929E+01
  1.9000E+01  3.9239E+01  2.9929E+01
  2.0000E+01  4.1582E+01  2.9929E+01
  2.1000E+01  1.9899E+01  2.9929E+01
  1.0000E+01  3.0835E+01  2.9929E+01
  1.1000E+01  3.5602E+01  2.9929E+01
  1.2000E+01  4.9623E+01  2.9929E+01
  1.3000E+01  3.6814E+01  2.9929E+01
  1.4000E+01  3.5631E+01  2.9929E+01
  1.5000E+01  2.6906E+01  2.9929E+01
  1.6000E+01  3.4624E+01  2.9929E+01
  1.7000E+01  3.1651E+01  2.9929E+01
  1.8000E+01  1.6946E+01  2.9929E+01
  1.9000E+01  2.4978E+01  2.9929E+01
  2.0000E+01  4.8527E+01  2.9929E+01
  2.1000E+01  2.7261E+01  2.9929E+01
  1.0000E+01  2.7902E+01  2.9929E+01
  1.1000E+01  5.3819E+01  2.9929E+01
  1.2000E+01  1.6250E+01  2.9929E+01
  1.3000E+01  1.0117E+01  2.9929E+01
  1.4000E+01  4.2423E+01  2.9929E+01
  1.5000E+01  1.7829E+01  2.9929E+01
  1.6000E+01  2.4800E+01  2.9929E+01
  1.7000E+01  3.0772E+01  2.9929E+01
  1.8000E+01  2.7425E+01  2.9929E+01
  1.9000E+01  2.6827E+01  2.9929E+01
  2.0000E+01  2.3513E+01  2.9929E+01
  2.1000E+01  4.6390E+01  2.9929E+01
  1.0000E+01  2.8163E+01  2.9929E+01
  1.1000E+01  3.2649E+01  2.9929E+01
  1.2000E+01  3.1260E+01  2.9929E+01
  1.3000E+01  3.7087E+01  2.9929E+01
  1.4000E+01  3.8777E+01  2.9929E+01
  1.5000E+01  3.6483E+01  2.9929E+01
  1.6000E+01  3.4312E+01  2.9929E+01
  1.7000E+01 -1.6414E+01  2.9929E+01
  1.8000E+01  3.4858E+01  2.9929E+01
  1.9000E+01  2.6988E+01  2.9929E+01
  2.0000E+01  5.7796E+01  2.9929E+01
  2.1000E+01  1.9180E+01  2.9929E+01
  1.0000E+01  3.8481E+01  2.9929E+01
  1.1000E+01  2.7735E+01  2.9929E+01
  1.2000E+01  2.8987E+01  2.9929E+01
  1.3000E+01  3.9806E+01  2.9929E+01
  1.4000E+01  3.3870E+01  2.9929E+01
  1.5000E+01  3.4711E+01  2.9929E+01
  1.6000E+01  3.9545E+01  2.9929E+01
  1.7000E+01  3.0005E+01  2.9929E+01
  1.8000E+01  4.0212E+01  2.9929E+01
  1.9000E+01  4.1515E+01  2.9929E+01
  2.0000E+01  2.2245E+00  2.9929E+01
  2.1000E+01  4.0093E+01  2.9929E+01
  1.0000E+01  1.4211E+01  2.9929E+01
  1.1000E+01  2.7864E+01  2.9929E+01
  1.2000E+01  1.6906E+01  2.9929E+01
  1.3000E+01  4.8139E+01  2.9929E+01
  1.4000E+01  3.6417E+01  2.9929E+01
  1.5000E+01  3.9143E+01  2.9929E+01
  1.6000E+01  2.8075E+01  2.9929E+01
  1.7000E+01  1.9489E+01  2.9929E+01
  1.8000E+01  3.3524E+01  2.9929E+01
  1.9000E+01  3.1800E+01  2.9929E+01
  2.0000E+01  4.4996E+01  2.9929E+01
  2.1000E+01  3.2599E+01  2.9929E+01
  1.0000E+00  4.4409E+01  2.9929E+01
  2.0000E+00  2.9023E+01  2.9929E+01
  3.0000E+00  2.1695E+01  2.9929E+01
  4.0000E+00  2.0036E+01  2.9929E+01
  5.0000E+00  2.5738E+01  2.9929E+01
  6.0000E+00  3.7125E+01  2.9929E+01
  7.0000E+00  5.6642E+01  2.9929E+01
  8.0000E+00  3.4584E+01  2.9929E+01
  9.0000E+00  2.0892E+01  2.9929E+01
  1.0000E+01  2.6839E+01  2.9929E+01
  1.1000E+01  3.8618E+01  2.9929E+01
  1.2000E+01  2.7745E+01  2.9929E+01
  1.3000E+01  3.5343E+01  2.9929E+01
  1.4000E+01  4.0178E+01  2.9929E+01
  1.5000E+01  3.4468E+01  2.9929E+01
  1.6000E+01  2.4461E+01  2.9929E+01
  1.7000E+01  3.5450E+01  2.9929E+01
  1.8000E+01  1.5311E+01  2.9929E+01
  1.9000E+01  2.6916E+01  2.9929E+01
  2.0000E+01  4.0815E+01  2.9929E+01
  2.1000E+01  2.0043E+01  2.9929E+01
  1.0000E+01  2.7490E+01  2.9929E+01
  1.1000E+01  3.0637E+01  2.9929E+01
  1.2000E+01  3.3270E+01  2.9929E+01
  1.3000E+01  2.6611E+01  2.9929E+01
  1.4000E+01  4.6056E+01  2.9929E+01
  1.5000E+01  3.3269E+01  2.9929E+01
